fecha,aforo,temp_max,temp_min,clima,vuelos,cruceros,dia_semana,mes,semana,festivo_valencia,festivo_nacional,festivo_andalucia,festivo_madrid,festivo_cataluna,aforo_t-1,aforo_t-7,aforo_mean_7
2023-06-19,3304,29.7,22.1,0,86,2,0,6,25,0,0,0,0,0,3604.0,2967.0,3593.3
2023-06-20,2890,32.3,22.9,0,63,4,1,6,25,0,0,0,0,0,3304.0,3887.0,3641.4
2023-06-21,3085,32.5,21.9,0,69,2,2,6,25,0,0,0,0,0,2890.0,3531.0,3499.0
2023-06-22,2897,32.5,19.8,1,78,1,3,6,25,0,0,0,0,0,3085.0,3776.0,3435.3
2023-06-23,2991,28.0,22.4,0,64,1,4,6,25,0,0,0,0,0,2897.0,3276.0,3309.7
2023-06-24,4305,26.3,20.5,1,100,5,5,6,25,1,0,0,0,1,2991.0,4112.0,3269.0
2023-06-25,3064,27.9,22.2,2,88,4,6,6,25,0,0,0,0,0,4305.0,3604.0,3296.6
2023-06-26,3549,30.4,22.4,1,79,1,0,6,26,0,0,0,0,0,3064.0,3304.0,3219.4
2023-06-27,2782,29.3,17.8,0,76,1,1,6,26,0,0,0,0,0,3549.0,2890.0,3254.4
2023-06-28,3438,28.6,21.6,0,74,4,2,6,26,0,0,0,0,0,2782.0,3085.0,3239.0
2023-06-29,2717,30.1,19.6,0,60,1,3,6,26,0,0,0,0,0,3438.0,2897.0,3289.4
2023-06-30,3184,26.1,20.3,0,62,2,4,6,26,0,0,0,0,0,2717.0,2991.0,3263.7
2023-07-01,4013,32.3,23.3,3,99,5,5,7,26,0,0,0,0,0,3184.0,4305.0,3291.3
2023-07-02,3585,34.2,23.2,0,95,5,6,7,26,0,0,0,0,0,4013.0,3064.0,3249.6
2023-07-03,3216,33.1,26.0,0,74,2,0,7,27,0,0,0,0,0,3585.0,3549.0,3324.0
2023-07-04,4207,33.4,20.3,1,89,2,1,7,27,0,0,0,0,0,3216.0,2782.0,3276.4
2023-07-05,3055,35.2,19.6,1,85,3,2,7,27,0,0,0,0,0,4207.0,3438.0,3480.0
2023-07-06,3491,31.9,19.1,0,86,1,3,7,27,0,0,0,0,0,3055.0,2717.0,3425.3
2023-07-07,3454,30.7,25.1,0,65,2,4,7,27,0,0,0,0,0,3491.0,3184.0,3535.9
2023-07-08,3106,34.4,21.5,0,61,5,5,7,27,0,0,0,0,0,3454.0,4013.0,3574.4
2023-07-09,4196,34.3,23.3,0,91,5,6,7,27,0,0,0,0,0,3106.0,3585.0,3444.9
2023-07-10,2752,33.1,22.8,0,60,2,0,7,28,0,0,0,0,0,4196.0,3216.0,3532.1
2023-07-11,3589,31.7,21.2,0,78,1,1,7,28,0,0,0,0,0,2752.0,4207.0,3465.9
2023-07-12,3483,32.0,24.7,0,76,1,2,7,28,0,0,0,0,0,3589.0,3055.0,3377.6
2023-07-13,2968,29.4,22.7,0,75,2,3,7,28,0,0,0,0,0,3483.0,3491.0,3438.7
2023-07-14,2853,34.2,22.5,0,83,2,4,7,28,0,0,0,0,0,2968.0,3454.0,3364.0
2023-07-15,3167,34.2,23.5,0,73,4,5,7,28,0,0,0,0,0,2853.0,3106.0,3278.1
2023-07-16,3918,29.4,24.4,0,83,5,6,7,28,0,0,0,0,0,3167.0,4196.0,3286.9
2023-07-17,3703,33.7,21.1,1,81,5,0,7,29,0,0,0,0,0,3918.0,2752.0,3247.1
2023-07-18,3994,32.8,24.7,2,100,1,1,7,29,0,0,0,0,0,3703.0,3589.0,3383.0
2023-07-19,2967,30.0,25.9,0,66,3,2,7,29,0,0,0,0,0,3994.0,3483.0,3440.9
2023-07-20,3744,29.6,20.1,0,80,1,3,7,29,0,0,0,0,0,2967.0,2968.0,3367.1
2023-07-21,3487,32.7,23.6,0,84,1,4,7,29,0,0,0,0,0,3744.0,2853.0,3478.0
2023-07-22,3817,31.2,22.4,1,77,5,5,7,29,0,0,0,0,0,3487.0,3167.0,3568.6
2023-07-23,2821,35.6,24.4,1,66,5,6,7,29,0,0,0,0,0,3817.0,3918.0,3661.4
2023-07-24,3344,33.9,20.6,0,92,2,0,7,30,0,0,0,0,0,2821.0,3703.0,3504.7
2023-07-25,3543,32.9,26.3,2,83,2,1,7,30,0,0,0,0,0,3344.0,3994.0,3453.4
2023-07-26,2940,33.0,19.8,0,67,3,2,7,30,0,0,0,0,0,3543.0,2967.0,3389.0
2023-07-27,3264,34.7,22.5,0,84,2,3,7,30,0,0,0,0,0,2940.0,3744.0,3385.1
2023-07-28,4012,33.7,23.9,1,97,1,4,7,30,0,0,0,0,0,3264.0,3487.0,3316.6
2023-07-29,3563,33.0,21.6,2,79,5,5,7,30,0,0,0,0,0,4012.0,3817.0,3391.6
2023-07-30,4215,30.0,21.3,1,79,5,6,7,30,0,0,0,0,0,3563.0,2821.0,3355.3
2023-07-31,3071,38.1,23.4,2,95,2,0,7,31,0,0,0,0,0,4215.0,3344.0,3554.4
2023-08-01,2634,29.8,23.2,0,70,1,1,8,31,0,0,0,0,0,3071.0,3543.0,3515.4
2023-08-02,4010,31.4,23.0,2,97,3,2,8,31,0,0,0,0,0,2634.0,2940.0,3385.6
2023-08-03,3615,28.7,24.7,0,89,1,3,8,31,0,0,0,0,0,4010.0,3264.0,3538.4
2023-08-04,2866,33.1,22.2,2,70,2,4,8,31,0,0,0,0,0,3615.0,4012.0,3588.6
2023-08-05,3799,32.3,23.6,0,73,4,5,8,31,0,0,0,0,0,2866.0,3563.0,3424.9
2023-08-06,3924,33.5,22.0,2,74,4,6,8,31,0,0,0,0,0,3799.0,4215.0,3458.6
2023-08-07,2662,28.5,21.3,0,61,3,0,8,32,0,0,0,0,0,3924.0,3071.0,3417.0
2023-08-08,4054,34.2,22.4,1,82,1,1,8,32,0,0,0,0,0,2662.0,2634.0,3358.6
2023-08-09,3733,30.4,22.0,0,71,4,2,8,32,0,0,0,0,0,4054.0,4010.0,3561.4
2023-08-10,3552,31.7,22.1,1,82,2,3,8,32,0,0,0,0,0,3733.0,3615.0,3521.9
2023-08-11,3534,33.9,25.3,0,67,2,4,8,32,0,0,0,0,0,3552.0,2866.0,3512.9
2023-08-12,3467,32.5,22.5,0,89,5,5,8,32,0,0,0,0,0,3534.0,3799.0,3608.3
2023-08-13,3725,32.7,21.7,0,87,5,6,8,32,0,0,0,0,0,3467.0,3924.0,3560.9
2023-08-14,3651,33.6,23.1,0,72,3,0,8,33,0,0,0,0,0,3725.0,2662.0,3532.4
2023-08-15,9086,32.9,23.2,2,83,2,1,8,33,1,1,1,1,1,3651.0,4054.0,3673.7
2023-08-16,3850,31.3,20.6,0,80,3,2,8,33,0,0,0,0,0,9086.0,3733.0,4392.6
2023-08-17,3858,31.7,22.4,3,94,2,3,8,33,0,0,0,0,0,3850.0,3552.0,4409.3
2023-08-18,2870,32.4,22.3,0,69,1,4,8,33,0,0,0,0,0,3858.0,3534.0,4453.0
2023-08-19,4097,30.2,22.7,0,78,5,5,8,33,0,0,0,0,0,2870.0,3467.0,4358.1
2023-08-20,3149,34.0,24.5,1,73,6,6,8,33,0,0,0,0,0,4097.0,3725.0,4448.1
2023-08-21,3052,32.6,23.3,1,80,2,0,8,34,0,0,0,0,0,3149.0,3651.0,4365.9
2023-08-22,2979,32.1,25.5,0,85,3,1,8,34,0,0,0,0,0,3052.0,9086.0,4280.3
2023-08-23,3617,34.4,23.0,0,73,1,2,8,34,0,0,0,0,0,2979.0,3850.0,3407.9
2023-08-24,3312,31.8,26.6,1,76,1,3,8,34,0,0,0,0,0,3617.0,3858.0,3374.6
2023-08-25,4262,31.6,22.1,0,89,3,4,8,34,0,0,0,0,0,3312.0,2870.0,3296.6
2023-08-26,3910,31.0,21.5,3,93,4,5,8,34,0,0,0,0,0,4262.0,4097.0,3495.4
2023-08-27,3444,32.7,24.1,3,84,6,6,8,34,0,0,0,0,0,3910.0,3149.0,3468.7
2023-08-28,2854,32.6,25.7,1,78,2,0,8,35,0,0,0,0,0,3444.0,3052.0,3510.9
2023-08-29,3917,30.7,20.2,0,77,3,1,8,35,0,0,0,0,0,2854.0,2979.0,3482.6
2023-08-30,3614,31.6,22.6,1,85,3,2,8,35,0,0,0,0,0,3917.0,3617.0,3616.6
2023-08-31,3084,30.7,21.8,0,82,2,3,8,35,0,0,0,0,0,3614.0,3312.0,3616.1
2023-09-01,3129,26.6,19.3,0,63,2,4,9,35,0,0,0,0,0,3084.0,4262.0,3583.6
2023-09-02,4005,24.5,19.0,0,85,5,5,9,35,0,0,0,0,0,3129.0,3910.0,3421.7
2023-09-03,2995,27.5,21.7,0,71,4,6,9,35,0,0,0,0,0,4005.0,3444.0,3435.3
2023-09-04,3043,24.6,18.8,2,65,2,0,9,36,0,0,0,0,0,2995.0,2854.0,3371.1
2023-09-05,2995,27.1,21.7,1,63,2,1,9,36,0,0,0,0,0,3043.0,3917.0,3398.1
2023-09-06,3528,26.8,18.4,1,77,3,2,9,36,0,0,0,0,0,2995.0,3614.0,3266.4
2023-09-07,3423,30.1,20.9,0,69,1,3,9,36,0,0,0,0,0,3528.0,3084.0,3254.1
2023-09-08,2756,26.0,19.5,0,56,4,4,9,36,0,0,0,0,0,3423.0,3129.0,3302.6
2023-09-09,2968,26.5,22.5,0,76,4,5,9,36,0,0,0,0,0,2756.0,4005.0,3249.3
2023-09-10,3660,27.2,16.0,3,75,5,6,9,36,0,0,0,0,0,2968.0,2995.0,3101.1
2023-09-11,3895,26.8,16.7,0,78,2,0,9,37,0,0,0,0,1,3660.0,3043.0,3196.1
2023-09-12,3015,30.7,22.7,2,73,3,1,9,37,0,0,0,0,0,3895.0,2995.0,3317.9
2023-09-13,3935,25.7,17.5,0,98,3,2,9,37,0,0,0,0,0,3015.0,3528.0,3320.7
2023-09-14,4252,27.2,17.7,0,85,4,3,9,37,0,0,0,0,0,3935.0,3423.0,3378.9
2023-09-15,2834,28.7,17.2,1,75,2,4,9,37,0,0,0,0,0,4252.0,2756.0,3497.3
2023-09-16,3533,29.8,21.3,0,79,5,5,9,37,0,0,0,0,0,2834.0,2968.0,3508.4
2023-09-17,4656,27.2,16.5,2,94,6,6,9,37,0,0,0,0,0,3533.0,3660.0,3589.1
2023-09-18,3824,24.2,19.0,2,89,1,0,9,38,0,0,0,0,0,4656.0,3895.0,3731.4
2023-09-19,3666,27.7,18.5,0,66,2,1,9,38,0,0,0,0,0,3824.0,3015.0,3721.3
2023-09-20,3306,30.7,21.1,0,70,2,2,9,38,0,0,0,0,0,3666.0,3935.0,3814.3
2023-09-21,3060,28.6,17.9,0,72,3,3,9,38,0,0,0,0,0,3306.0,4252.0,3724.4
2023-09-22,3205,28.5,19.8,2,75,2,4,9,38,0,0,0,0,0,3060.0,2834.0,3554.1
2023-09-23,3360,25.9,16.7,0,74,6,5,9,38,0,0,0,0,0,3205.0,3533.0,3607.1
2023-09-24,3896,25.7,23.5,1,80,4,6,9,38,0,0,0,0,0,3360.0,4656.0,3582.4
2023-09-25,3659,28.0,18.5,1,87,2,0,9,39,0,0,0,0,0,3896.0,3824.0,3473.9
2023-09-26,3147,25.1,19.0,1,89,2,1,9,39,0,0,0,0,0,3659.0,3666.0,3450.3
2023-09-27,3404,29.6,22.3,0,76,1,2,9,39,0,0,0,0,0,3147.0,3306.0,3376.1
2023-09-28,2820,26.3,17.8,1,63,2,3,9,39,0,0,0,0,0,3404.0,3060.0,3390.1
2023-09-29,3350,28.0,22.3,2,69,2,4,9,39,0,0,0,0,0,2820.0,3205.0,3355.9
2023-09-30,3080,24.2,18.2,0,74,4,5,9,39,0,0,0,0,0,3350.0,3360.0,3376.6
2023-10-01,3857,22.2,15.3,0,67,6,6,10,39,0,0,0,0,0,3080.0,3896.0,3336.6
2023-10-02,3428,20.6,12.9,3,61,1,0,10,40,0,0,0,0,0,3857.0,3659.0,3331.0
2023-10-03,2823,18.4,11.3,0,38,3,1,10,40,0,0,0,0,0,3428.0,3147.0,3298.0
2023-10-04,3096,24.1,14.8,2,56,3,2,10,40,0,0,0,0,0,2823.0,3404.0,3251.7
2023-10-05,2271,26.3,15.3,0,33,2,3,10,40,0,0,0,0,0,3096.0,2820.0,3207.7
2023-10-06,3159,25.3,11.4,0,56,1,4,10,40,0,0,0,0,0,2271.0,3350.0,3129.3
2023-10-07,3470,24.4,13.4,2,78,5,5,10,40,0,0,0,0,0,3159.0,3080.0,3102.0
2023-10-08,4785,22.2,16.4,0,95,5,6,10,40,0,0,0,0,0,3470.0,3857.0,3157.7
2023-10-09,3417,24.6,15.2,0,38,3,0,10,41,1,0,0,0,0,4785.0,3428.0,3290.3
2023-10-10,2418,25.4,13.2,0,44,2,1,10,41,0,0,0,0,0,3417.0,2823.0,3288.7
2023-10-11,2880,23.3,12.8,0,46,2,2,10,41,0,0,0,0,0,2418.0,3096.0,3230.9
2023-10-12,7718,20.6,17.9,0,48,1,3,10,41,1,1,1,1,1,2880.0,2271.0,3200.0
2023-10-13,2396,22.0,11.1,0,46,2,4,10,41,0,0,0,0,0,7718.0,3159.0,3978.1
2023-10-14,3161,26.4,13.9,3,76,5,5,10,41,0,0,0,0,0,2396.0,3470.0,3869.1
2023-10-15,3810,22.9,11.1,0,76,6,6,10,41,0,0,0,0,0,3161.0,4785.0,3825.0
2023-10-16,2566,16.4,16.6,1,29,4,0,10,42,0,0,0,0,0,3810.0,3417.0,3685.7
2023-10-17,2913,20.1,14.0,0,59,1,1,10,42,0,0,0,0,0,2566.0,2418.0,3564.1
2023-10-18,3891,22.2,14.4,1,78,1,2,10,42,0,0,0,0,0,2913.0,2880.0,3634.9
2023-10-19,2350,25.1,19.5,0,52,1,3,10,42,0,0,0,0,0,3891.0,7718.0,3779.3
2023-10-20,2805,22.5,12.8,3,38,3,4,10,42,0,0,0,0,0,2350.0,2396.0,3012.4
2023-10-21,3066,25.1,17.5,0,69,6,5,10,42,0,0,0,0,0,2805.0,3161.0,3070.9
2023-10-22,3780,21.9,13.2,0,86,4,6,10,42,0,0,0,0,0,3066.0,3810.0,3057.3
2023-10-23,3401,19.1,13.5,0,53,4,0,10,43,0,0,0,0,0,3780.0,2566.0,3053.0
2023-10-24,2572,22.0,19.3,0,47,1,1,10,43,0,0,0,0,0,3401.0,2913.0,3172.3
2023-10-25,3063,23.7,13.7,0,57,1,2,10,43,0,0,0,0,0,2572.0,3891.0,3123.6
2023-10-26,2217,23.5,11.3,0,29,3,3,10,43,0,0,0,0,0,3063.0,2350.0,3005.3
2023-10-27,2856,20.5,14.6,2,57,3,4,10,43,0,0,0,0,0,2217.0,2805.0,2986.3
2023-10-28,3943,22.3,13.7,0,82,5,5,10,43,0,0,0,0,0,2856.0,3066.0,2993.6
2023-10-29,3190,28.4,14.7,0,70,5,6,10,43,0,0,0,0,0,3943.0,3780.0,3118.9
2023-10-30,2285,20.5,13.7,1,35,2,0,10,44,0,0,0,0,0,3190.0,3401.0,3034.6
2023-10-31,2634,24.3,18.4,1,51,3,1,10,44,0,0,0,0,0,2285.0,2572.0,2875.1
2023-11-01,7577,12.8,10.1,0,64,3,2,11,44,1,1,1,1,1,2634.0,3063.0,2884.0
2023-11-02,2949,18.7,6.9,0,47,3,3,11,44,0,0,0,0,0,7577.0,2217.0,3528.9
2023-11-03,2311,15.2,9.2,0,41,2,4,11,44,0,0,0,0,0,2949.0,2856.0,3633.4
2023-11-04,4134,17.8,7.4,1,81,4,5,11,44,0,0,0,0,0,2311.0,3943.0,3555.6
2023-11-05,3766,14.4,8.5,1,98,4,6,11,44,0,0,0,0,0,4134.0,3190.0,3582.9
2023-11-06,2982,17.6,7.2,0,54,4,0,11,45,0,0,0,0,0,3766.0,2285.0,3665.1
2023-11-07,2798,15.2,13.2,2,55,2,1,11,45,0,0,0,0,0,2982.0,2634.0,3764.7
2023-11-08,3444,15.6,7.6,2,62,1,2,11,45,0,0,0,0,0,2798.0,7577.0,3788.1
2023-11-09,3312,17.9,10.4,0,54,3,3,11,45,0,0,0,0,0,3444.0,2949.0,3197.7
2023-11-10,2852,16.1,8.4,2,42,1,4,11,45,0,0,0,0,0,3312.0,2311.0,3249.6
2023-11-11,2614,17.8,6.7,0,62,1,5,11,45,0,0,0,0,0,2852.0,4134.0,3326.9
2023-11-12,3690,16.6,9.4,0,70,2,6,11,45,0,0,0,0,0,2614.0,3766.0,3109.7
2023-11-13,2566,17.1,9.8,0,38,2,0,11,46,0,0,0,0,0,3690.0,2982.0,3098.9
2023-11-14,3222,17.9,10.1,0,56,2,1,11,46,0,0,0,0,0,2566.0,2798.0,3039.4
2023-11-15,2607,16.3,3.8,0,57,1,2,11,46,0,0,0,0,0,3222.0,3444.0,3100.0
2023-11-16,2872,15.0,6.5,2,51,2,3,11,46,0,0,0,0,0,2607.0,3312.0,2980.4
2023-11-17,2479,15.9,10.9,0,37,4,4,11,46,0,0,0,0,0,2872.0,2852.0,2917.6
2023-11-18,4390,19.4,7.2,0,97,1,5,11,46,0,0,0,0,0,2479.0,2614.0,2864.3
2023-11-19,3524,17.2,9.4,0,75,1,6,11,46,0,0,0,0,0,4390.0,3690.0,3118.0
2023-11-20,3196,15.3,6.5,2,56,4,0,11,47,0,0,0,0,0,3524.0,2566.0,3094.3
2023-11-21,2386,17.8,10.5,0,50,2,1,11,47,0,0,0,0,0,3196.0,3222.0,3184.3
2023-11-22,2719,17.9,10.9,0,52,3,2,11,47,0,0,0,0,0,2386.0,2607.0,3064.9
2023-11-23,2425,18.0,10.5,0,55,2,3,11,47,0,0,0,0,0,2719.0,2872.0,3080.9
2023-11-24,2543,15.0,11.1,0,43,1,4,11,47,0,0,0,0,0,2425.0,2479.0,3017.0
2023-11-25,4467,15.6,12.1,3,93,3,5,11,47,0,0,0,0,0,2543.0,4390.0,3026.1
2023-11-26,2935,15.6,6.7,3,64,1,6,11,47,0,0,0,0,0,4467.0,3524.0,3037.1
2023-11-27,2258,16.3,7.4,0,39,1,0,11,48,0,0,0,0,0,2935.0,3196.0,2953.0
2023-11-28,3092,18.1,10.8,3,62,2,1,11,48,0,0,0,0,0,2258.0,2386.0,2819.0
2023-11-29,2720,17.6,11.3,1,55,4,2,11,48,0,0,0,0,0,3092.0,2719.0,2919.9
2023-11-30,3552,17.8,7.7,2,75,2,3,11,48,0,0,0,0,0,2720.0,2425.0,2920.0
2023-12-01,2617,15.7,4.5,0,50,1,4,12,48,0,0,0,0,0,3552.0,2543.0,3081.0
2023-12-02,3793,14.4,4.7,0,97,1,5,12,48,0,0,0,0,0,2617.0,4467.0,3091.6
2023-12-03,2828,12.7,2.8,0,61,2,6,12,48,0,0,0,0,0,3793.0,2935.0,2995.3
2023-12-04,2409,10.6,3.5,1,35,1,0,12,49,0,0,0,0,0,2828.0,2258.0,2980.0
2023-12-05,2653,11.6,3.5,0,58,1,1,12,49,0,0,0,0,0,2409.0,3092.0,3001.6
2023-12-06,6104,12.5,5.4,0,32,2,2,12,49,1,1,1,1,1,2653.0,2720.0,2938.9
2023-12-07,2666,14.7,6.5,0,48,2,3,12,49,0,0,0,0,0,6104.0,3552.0,3422.3
2023-12-08,9550,12.9,6.9,1,61,1,4,12,49,1,1,1,1,1,2666.0,2617.0,3295.7
2023-12-09,4127,11.7,5.0,0,85,2,5,12,49,0,0,0,0,0,9550.0,3793.0,4286.1
2023-12-10,4018,11.5,5.0,1,80,2,6,12,49,0,0,0,0,0,4127.0,2828.0,4333.9
2023-12-11,2487,12.9,6.2,3,45,1,0,12,50,0,0,0,0,0,4018.0,2409.0,4503.9
2023-12-12,2565,14.8,3.0,0,52,1,1,12,50,0,0,0,0,0,2487.0,2653.0,4515.0
2023-12-13,3099,16.2,7.9,1,55,1,2,12,50,0,0,0,0,0,2565.0,6104.0,4502.4
2023-12-14,2259,12.6,8.6,0,43,1,3,12,50,0,0,0,0,0,3099.0,2666.0,4073.1
2023-12-15,2864,12.9,4.7,2,53,3,4,12,50,0,0,0,0,0,2259.0,9550.0,4015.0
2023-12-16,4323,10.6,5.2,0,90,3,5,12,50,0,0,0,0,0,2864.0,4127.0,3059.9
2023-12-17,3855,16.9,8.5,1,77,3,6,12,50,0,0,0,0,0,4323.0,4018.0,3087.9
2023-12-18,2686,10.2,5.8,2,50,2,0,12,51,0,0,0,0,0,3855.0,2487.0,3064.6
2023-12-19,2712,15.3,7.2,2,54,2,1,12,51,0,0,0,0,0,2686.0,2565.0,3093.0
2023-12-20,2764,12.3,5.8,1,55,3,2,12,51,0,0,0,0,0,2712.0,3099.0,3114.0
2023-12-21,2772,11.8,9.1,0,58,2,3,12,51,0,0,0,0,0,2764.0,2259.0,3066.1
2023-12-22,2478,10.8,7.0,1,39,1,4,12,51,0,0,0,0,0,2772.0,2864.0,3139.4
2023-12-23,2705,17.8,7.1,2,74,1,5,12,51,0,0,0,0,0,2478.0,4323.0,3084.3
2023-12-24,3835,13.4,7.1,0,75,1,6,12,51,0,0,0,0,0,2705.0,3855.0,2853.1
2023-12-25,8199,13.0,4.9,0,70,2,0,12,52,1,1,1,1,1,3835.0,2686.0,2850.3
2023-12-26,3001,14.8,5.1,2,32,2,1,12,52,0,0,0,0,1,8199.0,2712.0,3637.9
2023-12-27,1976,11.7,7.5,1,17,2,2,12,52,0,0,0,0,0,3001.0,2764.0,3679.1
2023-12-28,3019,13.0,6.3,1,61,1,3,12,52,0,0,0,0,0,1976.0,2772.0,3566.6
2023-12-29,2742,13.1,3.6,0,34,5,4,12,52,0,0,0,0,0,3019.0,2478.0,3601.9
2023-12-30,3565,12.0,9.7,1,95,1,5,12,52,0,0,0,0,0,2742.0,2705.0,3639.6
2023-12-31,3806,15.4,8.0,0,87,5,6,12,52,0,0,0,0,0,3565.0,3835.0,3762.4
2024-01-01,9892,11.6,5.1,1,75,1,0,1,1,1,1,1,1,1,3806.0,8199.0,3758.3
2024-01-02,3308,8.9,4.5,0,56,3,1,1,1,0,0,0,0,0,9892.0,3001.0,4000.1
2024-01-03,2615,11.4,5.4,1,54,1,2,1,1,0,0,0,0,0,3308.0,1976.0,4044.0
2024-01-04,2389,12.5,6.0,3,38,1,3,1,1,0,0,0,0,0,2615.0,3019.0,4135.3
2024-01-05,2609,10.2,0.9,0,49,1,4,1,1,0,0,0,0,0,2389.0,2742.0,4045.3
2024-01-06,10394,10.4,9.2,3,70,1,5,1,1,1,1,1,1,1,2609.0,3565.0,4026.3
2024-01-07,3970,10.9,3.4,0,86,2,6,1,1,0,0,0,0,0,10394.0,3806.0,5001.9
2024-01-08,2478,14.4,5.0,2,42,1,0,1,2,0,0,0,0,0,3970.0,9892.0,5025.3
2024-01-09,2780,11.0,5.1,1,49,1,1,1,2,0,0,0,0,0,2478.0,3308.0,3966.1
2024-01-10,2856,14.9,9.0,0,48,2,2,1,2,0,0,0,0,0,2780.0,2615.0,3890.7
2024-01-11,2800,10.8,4.8,1,51,1,3,1,2,0,0,0,0,0,2856.0,2389.0,3925.1
2024-01-12,2613,12.7,8.2,2,66,1,4,1,2,0,0,0,0,0,2800.0,2609.0,3983.9
2024-01-13,3329,11.1,5.8,0,77,1,5,1,2,0,0,0,0,0,2613.0,10394.0,3984.4
2024-01-14,3192,13.5,3.1,0,92,2,6,1,2,0,0,0,0,0,3329.0,3970.0,2975.1
2024-01-15,2835,9.8,5.3,1,54,3,0,1,3,0,0,0,0,0,3192.0,2478.0,2864.0
2024-01-16,3600,13.5,4.8,2,64,2,1,1,3,0,0,0,0,0,2835.0,2780.0,2915.0
2024-01-17,2532,12.2,2.8,1,46,2,2,1,3,0,0,0,0,0,3600.0,2856.0,3032.1
2024-01-18,2720,10.7,5.7,1,56,4,3,1,3,0,0,0,0,0,2532.0,2800.0,2985.9
2024-01-19,2831,11.7,5.0,0,49,1,4,1,3,0,0,0,0,0,2720.0,2613.0,2974.4
2024-01-20,3234,15.1,6.1,2,50,4,5,1,3,0,0,0,0,0,2831.0,3329.0,3005.6
2024-01-21,3013,12.3,5.4,0,69,1,6,1,3,0,0,0,0,0,3234.0,3192.0,2992.0
2024-01-22,2937,10.6,3.7,0,55,2,0,1,4,0,0,0,0,0,3013.0,2835.0,2966.4
2024-01-23,2998,9.6,6.5,0,55,1,1,1,4,0,0,0,0,0,2937.0,3600.0,2981.0
2024-01-24,2476,13.0,3.8,0,37,1,2,1,4,0,0,0,0,0,2998.0,2532.0,2895.0
2024-01-25,3020,12.4,-1.2,0,52,4,3,1,4,0,0,0,0,0,2476.0,2720.0,2887.0
2024-01-26,2529,13.4,5.3,0,55,3,4,1,4,0,0,0,0,0,3020.0,2831.0,2929.9
2024-01-27,3392,9.1,3.9,1,79,2,5,1,4,0,0,0,0,0,2529.0,3234.0,2886.7
2024-01-28,2958,9.7,5.8,0,87,1,6,1,4,0,0,0,0,0,3392.0,3013.0,2909.3
2024-01-29,3222,14.3,9.0,0,55,2,0,1,5,0,0,0,0,0,2958.0,2937.0,2901.4
2024-01-30,2371,12.7,9.1,0,49,2,1,1,5,0,0,0,0,0,3222.0,2998.0,2942.1
2024-01-31,2548,13.1,4.7,0,44,1,2,1,5,0,0,0,0,0,2371.0,2476.0,2852.6
2024-02-01,2520,12.1,4.3,0,60,1,3,2,5,0,0,0,0,0,2548.0,3020.0,2862.9
2024-02-02,2772,12.0,7.2,0,54,3,4,2,5,0,0,0,0,0,2520.0,2529.0,2791.4
2024-02-03,3532,16.0,5.3,1,66,2,5,2,5,0,0,0,0,0,2772.0,3392.0,2826.1
2024-02-04,3232,16.1,6.8,1,82,1,6,2,5,0,0,0,0,0,3532.0,2958.0,2846.1
2024-02-05,2366,11.8,4.7,1,38,2,0,2,6,0,0,0,0,0,3232.0,3222.0,2885.3
2024-02-06,2752,11.4,6.5,0,40,1,1,2,6,0,0,0,0,0,2366.0,2371.0,2763.0
2024-02-07,2550,13.8,4.4,0,43,2,2,2,6,0,0,0,0,0,2752.0,2548.0,2817.4
2024-02-08,2417,12.4,8.4,2,50,1,3,2,6,0,0,0,0,0,2550.0,2520.0,2817.7
2024-02-09,3238,12.4,4.8,0,53,2,4,2,6,0,0,0,0,0,2417.0,2772.0,2803.0
2024-02-10,3801,11.5,7.3,0,75,3,5,2,6,0,0,0,0,0,3238.0,3532.0,2869.6
2024-02-11,3462,13.1,3.5,0,76,2,6,2,6,0,0,0,0,0,3801.0,3232.0,2908.0
2024-02-12,2854,11.7,7.6,0,44,1,0,2,7,0,0,0,0,0,3462.0,2366.0,2940.9
2024-02-13,2722,11.8,4.1,0,60,2,1,2,7,0,0,0,0,0,2854.0,2752.0,3010.6
2024-02-14,2238,14.6,6.5,0,21,3,2,2,7,0,0,0,0,0,2722.0,2550.0,3006.3
2024-02-15,2898,13.9,8.0,0,46,1,3,2,7,0,0,0,0,0,2238.0,2417.0,2961.7
2024-02-16,3538,15.0,5.6,0,65,1,4,2,7,0,0,0,0,0,2898.0,3238.0,3030.4
2024-02-17,3344,10.7,3.9,1,85,1,5,2,7,0,0,0,0,0,3538.0,3801.0,3073.3
2024-02-18,4330,14.0,7.0,1,92,1,6,2,7,0,0,0,0,0,3344.0,3462.0,3008.0
2024-02-19,2517,18.2,4.3,2,29,3,0,2,8,0,0,0,0,0,4330.0,2854.0,3132.0
2024-02-20,2543,13.3,5.2,1,37,1,1,2,8,0,0,0,0,0,2517.0,2722.0,3083.9
2024-02-21,3158,15.6,6.5,3,55,2,2,2,8,0,0,0,0,0,2543.0,2238.0,3058.3
2024-02-22,3178,15.6,8.7,0,65,4,3,2,8,0,0,0,0,0,3158.0,2898.0,3189.7
2024-02-23,2300,15.7,6.1,0,38,2,4,2,8,0,0,0,0,0,3178.0,3538.0,3229.7
2024-02-24,3544,14.3,6.0,0,76,2,5,2,8,0,0,0,0,0,2300.0,3344.0,3052.9
2024-02-25,3882,15.1,7.5,1,84,2,6,2,8,0,0,0,0,0,3544.0,4330.0,3081.4
